Index,budget,revenue,original_title,release_year,genres
5733,0,0,Vendetta,2013,"Action, Thriller"
5734,0,0,The Last Keepers,2013,Fantasy
5735,0,25288872,Enough Said,2013,"Drama, Comedy, Romance"
5736,0,0,A Madea Christmas,2013,"Comedy, Drama"
5737,0,19613,Bad Milo!,2013,"Comedy, Horror"
5738,0,0,Last Passenger,2013,"Thriller, Action, Mystery"
5739,8000000,0,Battle of the Damned,2013,"Action, Adventure, Science Fiction"
5741,4900000,2159041,Austenland,2013,"Romance, Comedy"
5742,0,32230907,Kevin Hart: Let Me Explain,2013,"Comedy, Documentary"
5743,0,0,Knights of Badassdom,2013,"Fantasy, Horror, Comedy, Adventure"
5745,0,0,Eastern Boys,2013,Drama
5746,6500000,2401510,The East,2013,"Drama, Thriller"
5747,0,40400,CBGB,2013,"Drama, Music"
5748,0,0,1,2013,"Thriller, Science Fiction"
5749,0,0,Goodbye World,2013,"Drama, Comedy"
5750,17000000,71625195,The Best Man Holiday,2013,Comedy
5751,0,0,Ice Soldiers,2013,"Science Fiction, Action"
5752,1104000,0,PoziÅ£ia copilului,2013,Drama
5753,0,0,The Haunting in Connecticut 2: Ghosts of Georgia,2013,"Drama, Horror, Thriller"
5754,950000,0,Banshee Chapter,2013,"Thriller, Horror"
5755,0,0,The Philosophers,2013,"Drama, Thriller, Science Fiction, Fantasy"
5756,0,15000,Breathe In,2013,Drama
5757,0,0,Barbie: Mariposa and The Fairy Princess,2013,"Animation, Fantasy, Family"
5758,2000000,0,Killing Lincoln,2013,"Drama, Documentary"
5759,2500000,0,Hell Baby,2013,"Comedy, Horror"
5760,0,0,Angels Sing,2013,"Drama, TV Movie, Family"
5761,0,0,Barbie: The Pearl Princess,2013,"Animation, Family"
5762,0,0,All Stars,2013,"Comedy, Family"
5763,0,0,A Birder's Guide to Everything,2013,Comedy
5764,0,0,The Dyatlov Pass Incident,2013,"Thriller, Mystery"
5766,0,0,The Look of Love,2013,"Drama, Comedy"
5767,0,0,Suddenly,2013,Thriller
5768,0,0,Geography Club,2013,"Comedy, Romance, Drama"
5769,0,21660,The ABCs of Death,2013,Horror
5772,33000000,9494789,The Young and Prodigious T.S. Spivet,2013,"Adventure, Family, Drama"
5773,0,0,The Crown and the Dragon,2013,"Adventure, Fantasy"
5774,0,180590,Vi Ã¤r bÃ¤st!,2013,"Music, Drama"
5775,250000,56825,The Canyons,2013,"Thriller, Drama"
5776,0,0,13 Eerie,2013,"Thriller, Horror"
5777,0,125,A Band Called Death,2013,"Documentary, Music"
5778,0,519535,The Reluctant Fundamentalist,2013,Thriller
5779,0,0,The Truth About Emanuel,2013,"Drama, Thriller"
5780,7500000,0,PionÃ©r,2013,Thriller
5781,12000000,0,Officer Down,2013,"Drama, Crime"
5782,0,0,Patrick,2013,"Thriller, Science Fiction, Horror"
5783,83000000,0,Pawn,2013,"Crime, Thriller"
5784,0,0,Love and Honor,2013,"Drama, Romance, War"
5785,15,122,Make Your Move,2013,Music
5786,0,0,Zombie Hunter,2013,"Action, Thriller, Science Fiction, Comedy"
5787,4000000,350006,The Face of Love,2013,"Romance, Drama"
5789,0,9195,Ghost Team One,2013,"Horror, Comedy"
5790,0,0,Scenic Route,2013,"Drama, Thriller"
5791,6000000,0,All Things To All Men,2013,"Crime, Thriller"
5792,0,0,Frequencies,2013,"Science Fiction, Romance, Mystery"
5794,567000,0,The Human Race,2013,"Science Fiction, Horror, Action"
5795,0,0,Adult World,2013,Comedy
5796,0,0,Summer in February,2013,"Drama, Romance"
5797,0,0,Inequality for All,2013,Documentary
5798,0,7965,One Small Hitch,2013,"Romance, Comedy"
5800,0,0,Alpha and Omega 2: A Howl-iday Adventure,2013,"Animation, Comedy, Adventure"
5801,0,0,Breaking the Girls,2013,"Thriller, Crime"
5802,0,0,Kill for Me,2013,"Drama, Thriller"
5803,0,0,Contracted,2013,"Thriller, Horror"
5804,0,0,Almost Human,2013,"Science Fiction, Horror"
5805,0,0,The Smurfs: The Legend of Smurfy Hollow,2013,"Family, Comedy, Animation, Fantasy"
5806,0,0,Blackfish,2013,Documentary
5807,0,0,Sanitarium,2013,"Thriller, Horror"
5808,0,0,Sound City,2013,"Documentary, Music"
5809,0,0,Call Me Crazy: A Five Film,2013,Drama
5810,5000000,0,Enemies Closer,2013,"Thriller, Action"
5811,10000000,0,Force of Execution,2013,"Action, Crime"
5812,10000000,653651,Parkland,2013,"History, Drama, Thriller, Mystery"
5813,0,0,Ghost Shark,2013,"Science Fiction, Horror"
5814,0,0,The Borderlands,2013,Horror
5816,0,0,I Declare War,2013,"Comedy, Action, Drama"
5817,0,0,Crush,2013,Thriller
5818,500000,0,100 Degrees Below Zero,2013,"Action, Science Fiction"
5819,0,0,Hatchet III,2013,"Action, Horror, Comedy, Thriller"
5820,6000000,0,Syrup,2013,"Comedy, Drama"
5821,0,0,Michael Kohlhaas,2013,"Drama, History"
5822,0,0,Torment,2013,"Horror, Thriller"
5823,0,0,The Demented,2013,"Thriller, Horror, Drama"
5825,0,0,Miele,2013,Drama
5826,0,0,The Wizards Return: Alex vs. Alex,2013,"Drama, Comedy, Adventure"
5827,0,0,Jodorowsky's Dune,2013,"Documentary, Drama"
5828,0,0,The Inevitable Defeat of Mister & Pete,2013,Drama
5829,0,0,How I Live Now,2013,"Action, War, Thriller, Drama"
5831,3500000,0,Welcome to the Jungle,2013,Comedy
5832,0,0,Downloaded,2013,Documentary
5833,5000000,15179302,The Last Exorcism Part II,2013,"Thriller, Horror"
5835,0,0,Dirty Wars,2013,"Documentary, Crime, War, Mystery, Drama"
5837,6000000,1066471,What Maisie Knew,2013,Drama
5838,0,0,Cottage Country,2013,"Action, Crime, Romance, Comedy"
5839,0,0,Teen Beach Movie,2013,"Family, Music, TV Movie"
5840,35000000,27330000,Mandela: Long Walk to Freedom,2013,"History, Drama"
5841,0,0,Blue Caprice,2013,"Drama, Crime, Mystery"
5842,0,0,Louis C.K.: Oh My God,2013,Comedy
5845,0,0,The Hunters,2013,Adventure
5846,12000000,100129872,Philomena,2013,Drama
5847,0,0,Madly Madagascar,2013,"Comedy, Animation, Family"
5848,0,0,Bettie Page Reveals All,2013,Documentary
5849,0,0,Family Weekend,2013,"Comedy, Drama"
5850,0,0,Return to Nim's Island,2013,"Adventure, Family"
5851,0,0,Crazy Kind of Love,2013,"Romance, Comedy, Drama"
5852,10,11,Hross Ã­ oss,2013,"Drama, Romance, Comedy"
5853,0,0,Sexy Evil Genius,2013,"Comedy, Drama, Mystery"
5854,0,0,Magic Magic,2013,Thriller
5855,725000,0,Prince Avalanche,2013,"Comedy, Drama"
5856,0,0,Louder Than Words,2013,Drama
5857,0,0,Castello Cavalcanti,2013,Comedy
5858,0,0,The Crash Reel,2013,Documentary
5860,15000000,21766271,Diana,2013,"Romance, Drama"
5861,0,0,Test,2013,"Music, Romance, Drama"
5862,0,35022,Touchy Feely,2013,Drama
5863,0,0,The Marine 3: Homefront,2013,Action
5864,0,0,Forbidden Ground,2013,"Drama, Action, War"
5865,0,0,Dear Dumb Diary,2013,Family
5867,4000000,0,Compulsion,2013,"Drama, Thriller"
5868,0,0,The Saratov Approach,2013,"Drama, Action"
5869,0,0,Dark Touch,2013,"Thriller, Horror"
5870,0,0,David Blaine: Real or Magic,2013,Documentary
5872,0,0,Alan Partridge: Alpha Papa,2013,Comedy
5873,0,0,Grave Halloween,2013,Horror
5874,0,0,The Den,2013,"Thriller, Horror"
5875,7500000,1359910,Gimme Shelter,2013,Drama
5876,0,0,The Challenger,2013,Drama
5877,0,0,Drones,2013,Thriller
5878,50000,0,Jack the Giant Killer,2013,"Fantasy, Action"
5879,0,0,The Right Kind of Wrong,2013,"Comedy, Romance"
5880,0,0,Particle Fever,2013,Documentary
5881,0,0,A Promise,2013,"Romance, Drama"
5882,0,0,The Blue Umbrella,2013,"Animation, Romance"
5883,0,32846,A Field in England,2013,"History, Thriller, Drama"
5884,0,0,Free Ride,2013,"Thriller, Drama, Action"
5885,0,0,Pete's Christmas,2013,"Family, Fantasy"
5886,0,0,Phil Spector,2013,"TV Movie, Drama"
5887,0,0,Heatstroke,2013,Thriller
5888,0,0,Frankenstein's Army,2013,"Horror, Action"
5889,0,0,The Selfish Giant,2013,Drama
5890,0,0,ëª½íƒ€ì£¼,2013,"Mystery, Crime, Thriller"
5891,0,0,Proxy,2013,"Drama, Horror, Thriller"
5892,0,0,All Hallows' Eve,2013,Horror
5893,1000000,0,AE: Apocalypse Earth,2013,"TV Movie, Science Fiction, Action"
5894,1800000,0,DrogÃ³wka,2013,"Crime, Drama"
5895,135000,0,Hansel & Gretel,2013,Horror
5897,0,0,No Half Measures: Creating the Final Season of Breaking Bad,2013,Documentary
5899,0,0,Non-Stop,2013,"Mystery, Thriller, Drama"
5900,0,0,Ninja: Shadow of a Tear,2013,"Thriller, Crime, Action"
5901,0,0,Hotel Inferno,2013,"Crime, Thriller, Horror, Action"
5903,18000000,10501938,Getaway,2013,"Crime, Action"
5904,0,0,Blutgletscher,2013,Horror
5905,0,0,The Monkey's Paw,2013,"Thriller, Horror"
5906,0,0,Still Life,2013,Drama
5907,0,0,Three Night Stand,2013,"Drama, Comedy"
5908,1052753,466088,On the Job,2013,"Action, Crime"
5909,8000000,0,Fright Night 2: New Blood,2013,"Comedy, Horror"
5912,0,0,Against the Wild,2013,"Family, Adventure"
5913,0,0,Wrong Cops,2013,"Crime, Comedy"
5914,10000000,0,One Direction: This Is Us,2013,"Documentary, Music"
5917,0,0,Social Nightmare,2013,"Drama, Mystery"
5918,0,4793,Gerontophilia,2013,"Romance, Comedy"
5919,996519,0,Chce siÄ™ Å¼yÄ‡,2013,Drama
5920,0,0,The Food Guide to Love,2013,"Comedy, Romance"
5925,89,0,Beneath,2013,Horror
5926,0,0,Chilling Visions: 5 Senses of Fear,2013,Horror
5927,0,0,Crystal Fairy & the Magical Cactus,2013,"Comedy, Adventure"
5928,3000000,0,Open Road,2013,"Thriller, Drama, Action"
5929,0,0,Age of Dinosaurs,2013,"Action, Science Fiction"
5931,0,0,A Haunting at Silver Falls,2013,"Thriller, Horror"
5932,3000000,1675381,Nothing Left to Fear,2013,Horror
5933,0,0,Hansel & Gretel: Warriors of Witchcraft,2013,"Thriller, Horror"
5935,0,0,The Cheshire Murders,2013,Documentary
5936,0,0,Swindle,2013,"Comedy, Adventure"
5937,5000000,0,Absolute Deception,2013,Action
5938,0,0,Go Goa Gone,2013,"Comedy, Horror"
5939,7000000,0,Spiders,2013,"Thriller, Science Fiction"
5941,0,0,Au bout du conte,2013,Comedy
5943,800000,0,The Stranger Within,2013,"Mystery, Thriller"
5944,5112027,0,Quai d'Orsay,2013,Comedy
5945,800000,0,The Wicked,2013,"Horror, Thriller, Fantasy"
5947,0,0,Comedy Central Roast of James Franco,2013,Comedy
5949,18,0,Prisoners of the Sun,2013,"Adventure, Mystery, Action, Horror"
5950,0,0,Hellbenders,2013,"Comedy, Horror, Thriller"
5951,0,0,Dragonfyre,2013,"Fantasy, Adventure, Action"
5952,0,0,The Bell Witch Haunting,2013,Horror
5953,0,0,Chariot,2013,"Thriller, Drama"
5954,0,0,SAGA - Curse of the Shadow,2013,"Adventure, Action, Fantasy"
5955,0,0,Get a Horse!,2013,"Animation, Family"
5956,15,0,Peeples,2013,Comedy
5957,0,602042,We Steal Secrets: The Story of WikiLeaks,2013,Documentary
5958,0,0,Lego Batman: The Movie - DC Super Heroes Unite,2013,"Family, Animation, Adventure"
5960,0,0,The Contractor,2013,"Drama, Thriller, Crime"
5962,0,0,Ego,2013,Drama
5963,0,0,As Cool as I Am,2013,"Drama, Comedy"
5964,0,0,Sunshine on Leith,2013,"Music, Romance, Drama, Comedy"
5966,0,0,Mischief Night,2013,"Drama, Thriller, Horror"
5967,4500000,0,Hansel and Gretel Get Baked,2013,"Horror, Comedy"
5968,8000000,0,The Makeover,2013,Comedy
5971,0,0,Birth of the Living Dead,2013,Documentary
5973,11000000,0,Drift,2013,Drama
5974,0,0,The Haunting of Helena,2013,"Thriller, Horror"
5975,2500000,0,At Middleton,2013,"Comedy, Romance"
5976,0,0,House of Versace,2013,TV Movie
5977,0,0,ìºì¹˜ë¯¸,2013,"Romance, Comedy"
5978,0,0,Nailbiter,2013,Horror
5979,7720000,0,Legenda No. 17,2013,Drama
5981,0,0,Molly Maxwell,2013,Drama
5982,0,0,Home Sweet Home,2013,"Horror, Thriller"
5985,0,0,Justin Bieber's Believe,2013,"Documentary, Music"
5986,4000000,0,"Guten Tag, RamÃ³n",2013,Drama
5987,0,0,Snow Bride,2013,"Family, TV Movie"
5988,0,0,I'll Follow You Down,2013,"Drama, Science Fiction, Mystery"
5994,0,0,Girl Rising,2013,Documentary
5995,0,0,Tim's Vermeer,2013,Documentary
5996,0,0,Mystery Road,2013,"Mystery, Thriller, Crime"
5997,0,0,Deep Dark Canyon,2013,"Thriller, Drama, Action"
5999,1000000,0,Antarctica: A Year on Ice,2013,"Adventure, Documentary, Drama"
6000,1000000,0,The Appearing,2013,"Thriller, Horror, Mystery"
6001,0,0,The Jeffrey Dahmer Files,2013,Documentary
6003,0,0,Viaggio Sola,2013,Drama
6004,0,0,Les grandes ondes (Ã  l'ouest),2013,Comedy
6007,232000,0,Neverlake,2013,"Mystery, Horror, Drama"
6008,0,0,Crystal Lake Memories: The Complete History of Friday the 13th,2013,Documentary
6009,0,0,Interior. Leather Bar.,2013,Drama
6010,1200000,2861020,Home Run,2013,Drama
6011,0,97,Jimi: All Is by My Side,2013,"Music, Drama"
6012,0,0,Not Another Happy Ending,2013,"Romance, Comedy, Drama"
6013,0,0,Djinn,2013,Horror
6016,0,0,History of the Eagles,2013,"Music, Documentary"
6017,0,0,Willow Creek,2013,"Mystery, Thriller, Horror, Adventure"
6018,0,0,The Unbelievers,2013,Documentary
6020,0,0,Death Comes to Pemberley,2013,"Mystery, Romance, Drama"
6022,0,0,Les rencontres d'aprÃ¨s minuit,2013,"Comedy, Romance, Drama"
6023,0,0,My Amityville Horror,2013,"Documentary, Horror"
6024,0,0,Narco Cultura,2013,Documentary
6025,0,0,Grace Unplugged,2013,"Music, Drama"
6026,0,0,uwantme2killhim?,2013,"Drama, Thriller"
6027,0,0,L'arbitro,2013,Comedy
6029,0,0,Toy Story of Terror!,2013,"Comedy, Family, Animation"
6032,3000000,0,Ass Backwards,2013,"Adventure, Comedy"
6034,0,0,Five Dances,2013,"Drama, Romance"
6035,0,0,Unhung Hero,2013,"Comedy, Documentary"
6037,0,0,Computer Chess,2013,Comedy
6038,0,0,×›×™×“×•×Ÿ,2013,Comedy
6041,58000000,44000000,The Internship,2013,Comedy
6044,0,0,Run,2013,"Drama, Action"
6046,0,0,Gus,2013,"Comedy, Drama"
6047,750,0,95ers: Time Runners,2013,"Thriller, Science Fiction"
6053,0,0,The Dirties,2013,Drama
6054,0,0,Sacro GRA,2013,Documentary
6056,0,37884,Yip Man: The Final Fight,2013,"Drama, Action"
6057,1400000,0,100% Cachemire,2013,Comedy
6058,650,0,Escape from Tomorrow,2013,"Horror, Fantasy"
6060,0,0,TINY: A Story About Living Small,2013,Documentary
6061,4500000,0,The Starving Games,2013,Comedy
6062,0,0,I Know That Voice,2013,Documentary
6065,30000000,68129518,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,2013,"War, Action"
6066,0,0,A Viking Saga: The Darkest Day,2013,"Action, Adventure, Thriller"
6067,0,0,Beyonce: Life Is But A Dream,2013,Documentary
6068,0,0,A Very Merry Mix-Up,2013,"Drama, TV Movie, Comedy, Romance"
6069,0,0,Dark Circles,2013,Horror
6070,0,0,Master of the Universe,2013,Documentary
6073,348164,0,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,2013,Documentary
6075,0,0,Embrace of the Vampire,2013,Horror
6076,0,137460,Mistaken for Strangers,2013,"Documentary, Music"
6077,0,0,Atlantic Rim,2013,"Action, Science Fiction"
6080,0,0,G.B.F.,2013,Comedy
6081,19000000,381109762,Back to the Future,1985,"Comedy, Adventure, Science Fiction, Family"
6082,1000000,51525171,The Breakfast Club,1985,"Drama, Comedy"
6083,20000000,18432000,Ladyhawke,1985,"Fantasy, Adventure"
6084,12305523,36230219,Mad Max Beyond Thunderdome,1985,"Science Fiction, Adventure, Action, Drama"
6085,30000000,152427960,A View to a Kill,1985,"Thriller, Action, Adventure"
6086,25000000,15502112,Legend,1985,"Action, Fantasy, Adventure, Romance"
6087,19000000,61389680,The Goonies,1985,"Family, Comedy, Adventure"
6088,3000000,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,Horror
6089,44000000,300400432,Rambo: First Blood Part II,1985,"Thriller, Drama, War, Action, Adventure"
6090,31000000,128499205,Out of Africa,1985,Drama
6091,31000000,300473716,Rocky IV,1985,Drama
6092,15000000,0,Brazil,1985,"Science Fiction, Comedy"
6093,25000000,21288692,The Black Cauldron,1985,Animation
6094,15000000,146292009,The Color Purple,1985,Drama
6095,10000000,57500000,Commando,1985,"Action, Adventure, Thriller"
6096,12500000,238227,King Solomon's Mines,1985,"Comedy, Action, Adventure"
6097,4000000,14237000,The Return of the Living Dead,1985,"Comedy, Horror"
6098,12000000,68706993,Witness,1985,"Drama, Crime, Romance, Thriller"
6099,0,24467000,The Emerald Forest,1985,"Drama, Adventure, Action"
6100,0,85313124,Cocoon,1985,"Comedy, Science Fiction, Drama"
6101,0,7840873,D.A.R.Y.L.,1985,"Family, Science Fiction"
6102,9000000,24922237,Fright Night,1985,"Thriller, Horror, Comedy"
6103,0,49364621,National Lampoonâ€™s European Vacation,1985,"Comedy, Adventure, Romance"
6104,0,55600000,Police Academy 2: Their First Assignment,1985,"Crime, Comedy, Action"
6105,17900000,6948633,Red Sonja,1985,"Adventure, Action, Fantasy"
6106,3500000,34000000,Day of the Dead,1985,"Horror, Science Fiction"
6107,15000000,14643997,Clue: The Movie,1985,"Comedy, Mystery, Crime, Thriller"
6108,2200000,21930418,Friday the 13th: A New Beginning,1985,"Horror, Thriller"
6109,50000000,23717291,Santa Claus: The Movie,1985,"Science Fiction, Fantasy, Adventure, Comedy, Family"
6110,0,20345361,Code of Silence,1985,"Crime, Drama, Action, Thriller"
6111,1000000,0,The Quiet Earth,1985,"Thriller, Science Fiction, Drama"
6112,1000000,0,American Ninja,1985,"Adventure, Action"
6113,0,0,Fletch,1985,"Comedy, Crime, Mystery"
6114,0,38934048,Weird Science,1985,"Fantasy, Comedy, Romance"
6115,0,41410568,Pale Rider,1985,"Romance, Western"
6116,15000000,10631333,The Purple Rose of Cairo,1985,"Comedy, Fantasy, Romance"
6117,0,42400000,Mask,1985,Drama
6118,3800000,0,Phenomena,1985,"Horror, Thriller"
6119,25000000,96773200,The Jewel of the Nile,1985,"Romance, Comedy, Action, Adventure"
6120,25000000,0,Lifeforce,1985,"Thriller, Horror, Science Fiction, Action, Fantasy"
6121,900000,2023414,Re-Animator,1985,"Science Fiction, Horror, Comedy"
6122,9000000,20518905,Porky's Revenge,1985,Comedy
6123,0,0,The Man with One Red Shoe,1985,"Comedy, Action"
6124,0,13000000,Real Genius,1985,"Comedy, Romance"
6125,0,0,The Sure Thing,1985,"Romance, Drama, Comedy"
6126,0,0,Spies Like Us,1985,"Adventure, Comedy"
6127,0,0,Death Wish 3,1985,"Thriller, Crime, Adventure, Drama, Action"
6128,0,331816,Private Resort,1985,Comedy
6129,4500000,10609321,After Hours,1985,"Drama, Comedy, Thriller"
6130,6000000,40940662,Pee-wee's Big Adventure,1985,"Adventure, Comedy, Family"
6131,0,26657534,Prizzi's Honor,1985,"Romance, Crime, Comedy, Drama"
6132,0,10297601,Better Off Dead...,1985,Comedy
6133,0,0,Death of a Salesman,1985,Drama
6134,0,0,Ewoks: The Battle for Endor,1985,"Fantasy, Science Fiction"
6135,0,14202899,A Chorus Line,1985,"Music, Drama"
6136,0,0,Cat's Eye,1985,"Horror, Thriller"
6137,20000000,45833132,Brewster's Millions,1985,Comedy
6138,0,0,Invasion U.S.A.,1985,"Action, Thriller"
6139,0,12303411,Enemy Mine,1985,"Science Fiction, Drama"
6140,26000000,0,Silverado,1985,"Drama, Western, Action, Crime"
6142,0,0,The Protector,1985,"Comedy, Drama, Crime, Action, Adventure"
6143,0,0,Teen Wolf,1985,"Fantasy, Comedy, Romance"
6144,0,0,Kiss of the Spider Woman,1985,Drama
6145,0,0,Silver Bullet,1985,Horror
6146,0,37803872,St. Elmo's Fire,1985,"Drama, Romance"
6147,0,0,Fandango,1985,"Drama, Comedy"
6148,3000000,0,Crimewave,1985,"Crime, Comedy"
6149,0,8800000,Gotcha!,1985,"Thriller, Action, Comedy"
6150,945000,0,Loose Screws,1985,Comedy
6151,18000000,0,Young Sherlock Holmes,1985,"Family, Action, Drama, Adventure, Crime"
6152,5000000,27400000,Desperately Seeking Susan,1985,"Romance, Action, Comedy, Drama"
6153,0,24689703,Summer Rental,1985,Comedy
6154,6500000,0,Flesh + Blood,1985,"Drama, Adventure"
6155,0,8692426,Mischief,1985,"Romance, Comedy"
6156,9000000,7936012,Runaway Train,1985,"Thriller, Action"
6157,0,2135577,The Journey of Natty Gann,1985,Adventure
6158,0,0,Volunteers,1985,Comedy
6159,0,0,The Falcon and the Snowman,1985,"Drama, Crime, Thriller"
6160,0,42160849,White Nights,1985,"Drama, Thriller"
6161,25000000,11137801,Return to Oz,1985,"Fantasy, Family, Science Fiction, Adventure"
6162,0,0,Transylvania 6-5000,1985,"Comedy, Horror"
6163,0,4122748,My Science Project,1985,"Family, Fantasy, Science Fiction, Comedy"
6164,15000000,0,Jagged Edge,1985,"Thriller, Mystery"
6165,5000000,502758,Mishima: A Life in Four Chapters,1985,Drama
6166,0,0,Howling II: Stirba - Werewolf Bitch,1985,"Horror, Thriller"
6167,0,14393902,Remo Williams: The Adventure Begins...,1985,"Adventure, Comedy, Action"
6168,3200000,10000000,Once Bitten,1985,"Horror, Comedy, Romance"
6169,0,1400000,American Flyers,1985,Drama
6170,0,0,Anne of Green Gables,1985,"Family, Drama"
6171,0,17307019,To Live and Die in L.A.,1985,"Action, Crime, Thriller"
6172,10000000,25754284,The Last Dragon,1985,"Drama, Comedy, Adventure, Action"
6173,1700000,0,The Stuff,1985,"Comedy, Science Fiction, Horror"
